ID,Category,Language,Genre,Genre2,Pubdate,Author_Last,Author_First,Author_First_Reviewed,Author_Last_Reviewed,Work_Title,Translation,PubHouse,Prize,WinnerShortlist,Author_Gender,Author_Nationality,token_count,total_characters,protagonist_concentration,avg_sentence_length,avg_word_length,tuldava_score,event_count,speed_avg,circuitousness,speed_min,volume,goodreads_avg,total_ratings,goodreads_URL,Probability1P
"2006_Quiviger,Pascale_PerfectCircle_PW.txt",FIC,English,PW,,2006,Quiviger,Pascale,Pascale,Quiviger,PerfectCircle,French,CormorantBooks,ScotiabankGillerPrize,Shortlist,F,Canada,58738,13,0.3954918033,21.00786838,4.236153354,4.14859441,1418,-2.2378,0.17666,-2.4145,-2.8217,3.23,69,https://www.goodreads.com/search?q=Pascale+Quiviger+Perfect+Circle,0.05
"2006_Salter,James_LastNight_PW.txt",FIC,English,PW,,2006,Salter,James,James,Salter,LastNight,,AlfredA.Knopf,PEN/FaulknerAwardforFiction,Shortlist,M,US,40342,34,0.0732142857,11.25613839,4.04546559,3.004414603,2011,-2.2212,0.30079,-2.5219,-2.8823,3.86,2496,https://www.goodreads.com/search?q=James+Salter+Last+Night,0.46
"2006_Soucy,Gaetan_ImmaculateConception_PW.txt",FIC,English,PW,,2006,Soucy,Gaetan,Gaetan,Soucy,ImmaculateConception,French,HouseofAnansiPress,ScotiabankGillerPrize,Shortlist,M,Canada,105547,31,0.2854330709,15.21946647,4.333637172,3.708434259,6420,-2.3075,0.20067,-2.5081,-2.994,3.74,148,https://www.goodreads.com/search?q=Gaetan+Soucy+Immaculate+Conception,0
"2006_Sparks,Nicholas_DearJohn_BS.txt",FIC,English,BS,,2006,Nicholas,Sparks,Sparks,Nicholas,DearJohn,,,,,M,US,108355,14,0.4729907773,15.24409116,3.932633217,3.294136781,6093,-2.328,0.22976,-2.5577,-3.0567,4.04,572170,https://www.goodreads.com/search?q=Sparks+Nicholas+Dear+John,1
"2006_Spiotta,Dana_EattheDocument_PW.txt",FIC,English,PW,,2006,Spiotta,Dana,Dana,Spiotta,EattheDocument,,Scribner,TheNationalBookAwards,Shortlist,F,US,95005,33,0.1818757921,13.54119156,4.306794966,3.527474198,3679,-2.154,0.19055,-2.3445,-2.8326,3.64,2642,https://www.goodreads.com/search?q=+Eatthe+Document,0
"2006_Wagner,Bruce_TheChrysanthemumPalace_PW.txt",FIC,English,PW,,2006,Wagner,Bruce,Bruce,Wagner,TheChrysanthemumPalace,,Simon&Schuster,PEN/FaulknerAwardforFiction,Shortlist,M,US,87006,42,0.4109589041,16.60103034,4.368783143,3.823953514,3400,-2.3176,0.22162,-2.5392,-2.9737,3.33,153,https://www.goodreads.com/search?q=Bruce+Wagner+The+Chrysanthemum+Palace,1
"2006_Walter,Jess_TheZero_PW.txt",FIC,English,PW,,2006,Walter,Jess,Jess,Walter,TheZero,,HarperCollins,TheNationalBookAwards,Shortlist,M,US,132456,45,0.2693865741,13.73312597,4.141936388,3.316275458,7602,-2.1652,0.27815,-2.4434,-2.9435,3.51,2618,https://www.goodreads.com/search?q=Jess+Walter+The+Zero,0
"2006_Waters,Sarah_NightWatch_PW.txt",FIC,English,PW,,2006,Waters,Sarah,Sarah,Waters,NightWatch,,Virago,TheManBookerPrize,Shortlist,F,Wales,208443,51,0.1633973289,14.35063683,3.997619966,3.201072485,14233,-2.2552,0.26208,-2.5173,-3.1661,3.69,30250,https://www.goodreads.com/search?q=Sarah+Waters+Night+Watch,0
"2006_Windley,Carol_HomeSchooling_PW.txt",FIC,English,PW,,2006,Windley,Carol,Carol,Windley,HomeSchooling,,CormorantBooks,ScotiabankGillerPrize,Shortlist,F,Canada,92521,66,0.08509064,15.93541164,4.17663012,3.622986741,4511,-2.3725,0.12742,-2.5,-2.9502,3.36,81,https://www.goodreads.com/search?q=Carol+Windley+Home+Schooling,0
"2007_Beah,Ishmael_ALongWayGone_NF.txt",NON,English,MIX,,2007,Beah,Ishmael,Ishmael,Beah,AlongWayGone,,,,,M,,92756,27,0.1525851198,17.13261914,4.086795699,3.735685555,6759,-2.2864,0.1883,-2.4747,-2.9339,4.14,178721,https://www.goodreads.com/search?q=+Along+Way+Gone,1
"2007_Berlinski,Mischa_Fieldwork_PW.txt",FIC,English,PW,,2007,Berlinski,Mischa,Mischa,Berlinski,Fieldwork,,Picador,TheNationalBookAwards,Shortlist,F,US,136952,85,0.190966123,21.61831097,4.314852025,4.237587678,5129,-2.211,0.15906,-2.3701,-2.8995,3.63,4129,https://www.goodreads.com/search?q=Mischa+Berlinski+Fieldwork,1
"2007_Chariandy,David_Soucouyant_PW.txt",FIC,English,PW,,2007,Chariandy,David,David,Chariandy,Soucouyant,,ArsenalPulpPress,GovernorGeneralLiteraryAwardforfiction,Shortlist,M,Canada,64368,11,0.4644478064,13.99000217,4.291325425,3.513191383,3373,-2.2001,0.19826,-2.3983,-2.811,3.79,1179,https://www.goodreads.com/search?q=David+Chariandy+Soucouyant,1
"2007_DAmbrosio,Charles_TheDeadFishMuseum_PW.txt",FIC,English,PW,,2007,DAmbrosio,Charles,Charles,D'Ambrosio,TheDeadFishMuseum,,AlfredA.Knopf,PEN/FaulknerAwardforFiction,Shortlist,M,US,87761,39,0.0976008724,15.95654545,4.141644511,3.540934426,5997,-2.2896,0.16325,-2.4528,-2.8691,3.94,1655,https://www.goodreads.com/search?q=Charles+DAmbrosio+The+Dead+Fish+Museum,1
"2007_Davis,Lydia_VarietiesofDistrubanceStories_PW.txt",FIC,English,PW,,2007,Davis,Lydia,Lydia,Davis,VarietiesofDistrubanceStories,,"Farrar,Straus&Giroux",TheNationalBookAwards,Shortlist,F,US,67540,30,0.2460202605,23.78169014,4.247854223,4.348469003,1170,-2.0674,0.12896,-2.1963,-2.6198,3.83,2162,https://www.goodreads.com/search?q=+Varietiesof+Distrubance+Stories,1
"2007_Dean,JohnW_BrokenGovernment_NF.txt",NON,English,MIX,,2007,Dean,JohnW,JohnW,Dean,BrokenGovernment,,,,,M,,93743,91,0.0761658031,33.32492001,5.085382672,5.946046414,904,-2.1858,0.12666,-2.3124,-2.7735,4.05,317,https://www.goodreads.com/search?q=+Broken+Government,0
"2007_Denfeld,Rene_AllGodsChildren_NF.txt",NON,English,MIX,,2007,Denfeld,Rene,Rene,Denfeld,AllGodsChildren,,,,,F,,107326,70,0.1514984878,17.1529487,4.495088815,4.050207232,4186,-2.2294,0.14066,-2.3701,-2.8488,3.7,334,https://www.goodreads.com/search?q=Rene+Denfeld+All+Gods+Children,0
"2007_deRosnay,Tatiana_SarahsKey_BS.txt",FIC,English,BS,,2007,Tatiana,deRosnay,deRosnay,Tatiana,SarahsKey,,,,,F,France,111389,55,0.1099638616,11.4715757,4.148849842,3.049625551,6597,-2.2515,0.2476,-2.4991,-2.993,4.17,450796,https://www.goodreads.com/search?q=+Sarahs+Key,1
"2007_Diaz,Junot_TheBriefWondrousLifeofOscarWao_BS.txt",FIC,English,BS,,2007,Junot,Diaz,Diaz,Junot,TheBriefWondrousLifeofOscarWao,,,,,M,DominicanRepublic,111847,68,0.1775304716,18.1894617,4.197189802,3.877046972,3620,-2.3437,0.16394,-2.5077,-3.0028,3.89,247629,https://www.goodreads.com/search?q=+The+Brief+Wondrous+Lifeof+Oscar+Wao,1
"2007_Eisenberg,Deborah_TwilightoftheSuperheroes_PW.txt",FIC,English,PW,,2007,Eisenberg,Deborah,Deborah,Eisenberg,TwilightoftheSuperheroes,,Picador,PEN/FaulknerAwardforFiction,Shortlist,F,US,76486,63,0.0815165877,15.35555109,4.265268058,3.604924024,3219,-2.2717,0.16053,-2.4322,-2.8644,3.62,1300,https://www.goodreads.com/search?q=+Twilightofthe+Superheroes,0.91
"2007_Epstein,Helen_InvisibleCure_NF.txt",NON,English,MIX,,2007,Epstein,Helen,Helen,Epstein,InvisibleCure,,,,,F,,111779,64,0.0482673267,25.59629036,4.765208089,4.991515335,1855,-2.1883,0.13288,-2.3212,-2.8404,4.11,989,https://www.goodreads.com/search?q=Helen+Epstein+Invisible+Cure,1
"2007_Ferris,Joshua_ThenWeCame_PW.txt",FIC,English,PW,,2007,Ferris,Joshua,Joshua,Ferris,ThenWeCame,,"Little,Brown",TheNationalBookAwards,Shortlist,M,US,161684,52,0.2162838299,15.98299723,4.134176439,3.574025689,7238,-2.1652,0.25309,-2.4183,-2.9838,3.46,35002,https://www.goodreads.com/search?q=Joshua+Ferris+Then+We+Came,0
"2007_Follett,Ken_WorldWithoutEnd_BS.txt",FIC,English,BS,,2007,Ken,Follett,Follett,Ken,WorldWithoutEnd,,,,,M,Wales,524610,209,0.1221631013,14.19168966,4.240108992,3.475253722,28366,-2.2162,0.27763,-2.4938,-3.5764,4.28,225647,https://www.goodreads.com/search?q=Follett+Ken+World+Without+End,0
"2007_Gdula,Steven_WarmestRoomintheHouse_NF.txt",NON,English,MIX,,2007,Gdula,Steven,Steven,Gdula,WarmestRoomintheHouse,,,,,M,,104644,49,0.2646616541,27.57417655,4.818828131,5.249211813,365,-2.1564,0.16132,-2.3177,-2.7713,3.15,52,https://www.goodreads.com/search?q=+Warmest+Roominthe+House,0
"2007_Gowdy,Barbara_Helpless_PW.txt",FIC,English,PW,,2007,Gowdy,Barbara,Barbara,Gowdy,Helpless,,HarperCollins,GovernorGeneralLiteraryAwardforfiction,Shortlist,F,Canada,104890,32,0.234375,13.03629132,4.097398462,3.160390975,5964,-2.2554,0.2771,-2.5325,-3.0016,3.38,1190,https://www.goodreads.com/search?q=Barbara+Gowdy+Helpless,0
"2007_Grimm,Sarah_AfterMidnight_ROM.txt",FIC,English,ROM,,2007,Grimm,Sarah,Sarah,Grimm,AfterMidnight,,,,,F,US,99609,26,0.2910019145,12.32479584,4.083211913,3.10075203,7530,-2.3143,0.30469,-2.619,-3.0786,3.75,1171,https://www.goodreads.com/search?q=Sarah+Grimm+After+Midnight,0
"2007_Hamid,Mohsin_ReluctantFund_PW.txt",FIC,English,PW,,2007,Hamid,Mohsin,Mohsin,Hamid,ReluctantFund,,HamishHamilton,TheManBookerPrize,Shortlist,M,Pakistan/UK,50083,7,0.5038461538,22.04357394,4.246525187,4.305729594,2003,-2.3663,0.25705,-2.6233,-3.0064,3.72,71696,https://www.goodreads.com/search?q=+Reluctant+Fund,1
"2007_Hay,Elizabeth_LateNights_PW.txt",FIC,English,PW,,2007,Hay,Elizabeth,Elizabeth,Hay,LateNights,,McClelland&Stewart,ScotiabankGillerPrize,Winner,F,Canada,118225,27,0.208260413,16.95711417,4.244958274,3.777253119,6649,-2.3329,0.21903,-2.5519,-3.0433,3.57,11624,https://www.goodreads.com/search?q=Elizabeth+Hay+Late+Nights,0
"2007_Hempel,Amy_TheCollectedStoriesofAmyHempel_PW.txt",FIC,English,PW,,2007,Hempel,Amy,Amy,Hempel,TheCollectedStoriesofAmyHempel,,Scribner,PEN/FaulknerAwardforFiction,Shortlist,F,US,123850,67,0.1079710145,17.02873642,4.01026177,3.572999878,5356,-2.2692,0.14541,-2.4146,-2.9245,4.26,6820,https://www.goodreads.com/search?q=+The+Collected+Storiesof+Amy+Hempel,1
"2007_Higashida,Naoki_TheReasonIJump_ME.txt",NON,English,MEM,,2007,Higashida,Naoki,Naoki,Higashida,TheReasonIJump,,,,,M,,22676,6,0.7149321267,17.02402402,3.96863006,3.578033671,419,-2.3638,0.064771,-2.4285,-2.762,3.83,50073,https://www.goodreads.com/search?q=Naoki+Higashida+The+Reason+I+Jump,0.03
"2007_Hosseini,Khaled_AThousandSplendid_BS.txt",FIC,English,BS,,2007,Khaled,Hosseini,Hosseini,Khaled,AThousandSplendid,,,,,M,Afghanistan/US,129547,51,0.2352162401,13.81098081,4.231479397,3.380192295,7801,-2.2521,0.19506,-2.4472,-2.9638,4.4,1327599,https://www.goodreads.com/search?q=Hosseini+Khaled+A+Thousand+Splendid,0
"2007_Johnson,Denis_TreeofSmoke_PW.txt",FIC,English,PW,,2007,Johnson,Denis,Denis,Johnson,TreeofSmoke,,"Farrar,Straus&Giroux",TheNationalBookAwards,Winner,M,US,270849,133,0.1465626318,13.34823321,4.164929861,3.269708162,12311,-2.1114,0.31883,-2.4302,-3.1144,3.58,13721,https://www.goodreads.com/search?q=+Treeof+Smoke,0
"2007_Jones,EdwardP_AuntHagar_PW.txt",FIC,English,PW,,2007,Jones,EdwardP,Edward P,Jones,AuntHagar,,Amistad,PEN/FaulknerAwardforFiction,Shortlist,M,US,173550,130,0.0427745665,19.12818252,4.065063215,3.789965595,8763,-2.3996,0.14199,-2.5415,-3.1011,3.81,2011,https://www.goodreads.com/search?q=+Aunt+Hagar,0.31
"2007_Jones,Lloyd_MisterPip_PW.txt",FIC,English,PW,,2007,Jones,Lloyd,Lloyd,Jones,MisterPip,,JohnMurray,TheManBookerPrize,Shortlist,M,NewZealand,75760,33,0.3765100671,13.98560089,3.992371958,3.289753148,3843,-2.3485,0.16187,-2.5104,-2.9577,3.66,22299,https://www.goodreads.com/search?q=Lloyd+Jones+Mister+Pip,1
"2007_Larsson,Stieg_TheGirlWhoKickedThe_Hornet'sNest_BS.txt",FIC,English,BS,,2007,Stieg,Larsson,Larsson,Stieg,TheGirlWhoKickedTheHornet'sNest,Swedish,,,,M,Sweden,253428,135,0.108956229,13.70770229,4.346969739,3.581353991,11048,-2.1344,0.30656,-2.441,-3.1698,4.23,692795,https://www.goodreads.com/search?q=Larsson+Stieg+The+Girl+Who+Kicked+The+Hornet's+Nest,0
"2007_LeBor,Adam_CityofOranges_NF.txt",NON,English,MIX,,2007,LeBor,Adam,Adam,LeBor,CityofOranges,,,,,M,,131050,128,0.0508784773,19.2578986,4.614980243,4.414084397,3323,-2.1737,0.20088,-2.3746,-2.9037,3.87,284,https://www.goodreads.com/search?q=+Cityof+Oranges,0
"2007_Mcewan,Ian_ChesilBeach_PW.txt",FIC,English,PW,,2007,Mcewan,Ian,Ian,McEwan,ChesilBeach,,Cape,TheManBookerPrize,Shortlist,M,UK,43037,7,0.4812834225,23.76421866,4.427401936,4.537953205,1456,-2.3168,0.17819,-2.495,-2.9083,3.59,85812,https://www.goodreads.com/search?q=Ian+Mcewan+Chesil+Beach,0
"2007_Millner,Caille_GoldenRoad_NF.txt",NON,English,MIX,,2007,Millner,Caille,Caille,Millner,GoldenRoad,,,,,F,,84504,41,0.1495215311,21.78499613,4.31107733,4.336226071,2928,-2.3031,0.14366,-2.4468,-2.9062,2.88,120,https://www.goodreads.com/search?q=Caille+Millner+Golden+Road,1
"2007_Montross,Christine_BodyofWork_NF.txt",NON,English,MIX,,2007,Montross,Christine,Christine,Montross,BodyofWork,,,,,F,,89858,29,0.1669658887,24.37818774,4.498983804,4.770057177,1835,-2.0477,0.23433,-2.282,-2.7651,3.95,1883,https://www.goodreads.com/search?q=+Bodyof+Work,1
"2007_Ondaatje,Michael_Divisadero_PW.txt",FIC,English,PW,,2007,Ondaatje,Michael,Michael,Ondaatje,Divisadero,,McClelland&Stewart,ScotiabankGillerPrize,Shortlist,M,Canada,89281,32,0.1464723926,18.34792437,4.214553648,3.975290067,4130,-2.355,0.15945,-2.5144,-2.9721,3.51,11075,https://www.goodreads.com/search?q=Michael+Ondaatje+Divisadero,0
"2007_ONeill,Heather_LullabiesforLittle_PW.txt",FIC,English,PW,,2007,ONeill,Heather,Heather,O'Neill,LullabiesforLittle,,HarperCollins,GovernorGeneralLiteraryAwardforfiction,Shortlist,F,Canada,130440,35,0.2680288462,14.27289638,3.907518646,3.284495138,5968,-2.4678,0.17716,-2.6449,-3.1443,4.01,22687,https://www.goodreads.com/search?q=+Lullabiesfor+Little,1
"2007_Ross,Alex_TheRestisNoise_NF.txt",NON,English,MIX,,2007,Ross,Alex,Alex,Ross,TheRestisNoise,,,,,M,,248747,261,0.0457425437,26.3503178,4.866535796,5.172392412,3910,-2.362,0.1449,-2.507,-3.1342,4.09,14243,https://www.goodreads.com/search?q=+The+Restis+Noise,0
"2007_Roth,Philip_Everyman_PW.txt",FIC,English,PW,,2007,Roth,Philip,Philip,Roth,Everyman,,HoughtonMifflinandCo.,PEN/FaulknerAwardforFiction,Winner,M,US,46139,15,0.1981424149,22.66159136,4.20924761,4.305500671,1400,-2.2382,0.15762,-2.3958,-2.8106,3.61,18105,https://www.goodreads.com/search?q=Philip+Roth+Everyman,0
"2007_Shepard,Jim_LikeYoudUnderstand_PW.txt",FIC,English,PW,,2007,Shepard,Jim,Jim,Shepard,LikeYoudUnderstand,,AlfredA.Knopf,TheNationalBookAwards,Shortlist,M,US,81456,34,0.0774526678,15.36325915,4.254385469,3.697071616,3875,-2.2815,0.12543,-2.407,-2.8533,3.86,1819,https://www.goodreads.com/search?q=Jim+Shepard+Like+Youd+Understand,1
"2007_Steinberg,Manny_Outcry_ME.txt",NON,English,MEM,,2007,Steinberg,Manny,Manny,Steinberg,Outcry,,,,,M,,67612,21,0.2658959538,17.31421255,4.094619266,3.810673238,2778,-2.3858,0.16215,-2.5479,-2.9847,4.5,3347,https://www.goodreads.com/search?q=Manny+Steinberg+Outcry,1
"2007_Stewart,Amy_FlowerConfidential_NF.txt",NON,English,MIX,,2007,Stewart,Amy,Amy,Stewart,FlowerConfidential,,,,,F,,105102,37,0.1421647819,24.03979872,4.481328433,4.642026336,1197,-2.1998,0.11707,-2.3169,-2.8047,3.97,1328,https://www.goodreads.com/search?q=Amy+Stewart+Flower+Confidential,0.95
"2007_Thomas,Dana_Deluxe-HowLuxuryLost_NF.txt",NON,English,MIX,,2007,Thomas,Dana,Dana,Thomas,DeluxeHowLuxuryLost,,,,,F,,131774,121,0.0779220779,22.9931949,4.624560433,4.618184488,2324,-2.1788,0.10249,-2.2813,-2.785,3.88,3143,https://www.goodreads.com/search?q=Dana+Thomas+Deluxe+How+Luxury+Lost,0
"2007_Ulrich,LaurelThatcher_WellbehavedWomenSeldom_NF.txt",NON,English,MIX,,2007,Ulrich,LaurelThatcher,LaurelThatcher,Ulrich,WellbehavedWomenSeldom,,,,,F,,89551,65,0.1154192967,24.23572395,4.722761721,4.920026063,1549,-2.3181,0.059848,-2.378,-2.8078,3.8,1533,https://www.goodreads.com/search?q=+Wellbehaved+Women+Seldom,0
"2007_Vassanji,MG_AssassinsSong_PW.txt",FIC,English,PW,,2007,Vassanji,MG,MG,Vassanji,AssassinsSong,,Doubleday,ScotiabankGillerPrize,Shortlist,M,Canada,134360,81,0.0897226754,18.71569857,4.221949481,3.996089418,5734,-2.2329,0.22369,-2.4565,-3.011,3.7,731,https://www.goodreads.com/search?q=MG+Vassanji+Assassins+Song,1
"2007_York,Alissa_Effigy_PW.txt",FIC,English,PW,,2007,York,Alissa,Alissa,York,Effigy,,RandomHouse,ScotiabankGillerPrize,Shortlist,F,Canada,147577,52,0.1069455406,15.15942476,4.202795149,3.504313232,8004,-2.26,0.27875,-2.5388,-3.0872,3.37,417,https://www.goodreads.com/search?q=Alissa+York+Effigy,0
"2007_Young,WilliamP._TheShack_BS.txt",FIC,English,BS,,2007,WilliamP.,Young,Young,WilliamP.,TheShack,,,,,M,Canada,95373,26,0.49543379,16.58084145,4.196662976,3.745533675,5117,-2.2445,0.18923,-2.4337,-2.9151,3.8,592793,https://www.goodreads.com/search?q=+The+Shack,0
"2008_Adiga,Aravind_TheWhiteTiger_PW.txt",FIC,English,PW,,2008,Adiga,Aravind,Aravind,Adiga,TheWhiteTiger,,Atlantic,TheManBookerPrize,Winner,M,India/Australia,105381,35,0.199807877,15.45175953,4.005501467,3.384549904,5087,-2.288,0.19633,-2.4843,-2.9387,3.76,179154,https://www.goodreads.com/search?q=Aravind+Adiga+The+White+Tiger,1
"2008_Akpan,Uwem_SayYoureOne_BS.txt",FIC,English,BS,,2008,Uwem,Akpan,Akpan,Uwem,SayYoureOne,,,,,M,Nigeria,120318,68,0.1276943174,14.44047048,4.149336765,3.448872646,7938,-2.2245,0.19571,-2.4202,-2.9124,3.54,15256,https://www.goodreads.com/search?q=Akpan+Uwem+Say+Youre+One,1
"2008_Baker,Stephen_TheNumerati_NF.txt",NON,English,MIX,,2008,Baker,Stephen,Stephen,Baker,TheNumerati,,,,,M,,79109,39,0.0731319555,17.35607723,4.540418093,4.160033659,733,-2.3461,0.070856,-2.417,-2.815,3.44,1488,https://www.goodreads.com/search?q=Stephen+Baker+The+Numerati,0.15
"2008_Barry,Sebastian_SecretScripture_PW.txt",FIC,English,PW,,2008,Barry,Sebastian,Sebastian,Barry,SecretScripture,,Faber&Faber,TheManBookerPrize,Shortlist,M,Ireland,117310,30,0.1590909091,18.46529199,4.020244859,3.760415577,4025,-2.3141,0.24609,-2.5602,-3.0781,3.81,19227,https://www.goodreads.com/search?q=Sebastian+Barry+Secret+Scripture,1
"2008_Beck,Glenn_ChristmasSweater_BS.txt",FIC,English,BS,,2008,Glenn,Beck,Beck,Glenn,ChristmasSweater,,,,,M,US,55584,17,0.2148070907,15.06749797,3.977215564,3.343643271,2431,-2.3142,0.16637,-2.4806,-2.8856,3.81,15563,https://www.goodreads.com/search?q=Beck+Glenn+Christmas+Sweater,1
"2008_Benioff,David_CityofThieves_BS.txt",FIC,English,BS,,2008,David,Benioff,Benioff,David,CityofThieves,,,,,M,US,103261,35,0.4166666667,15.63612962,4.168926449,3.541730404,5434,-2.2595,0.21752,-2.477,-2.9617,4.27,134620,https://www.goodreads.com/search?q=+Cityof+Thieves,1
"2008_Blount,Roy_AlphabetJuice_NF.txt",NON,English,MIX,,2008,Blount,Roy,Roy,Blount,AlphabetJuice,,,,,M,,148997,64,0.0729927007,20.23316133,4.349428018,4.102854837,1339,-2.2615,0.18238,-2.4439,-2.905,3.62,854,https://www.goodreads.com/search?q=Roy+Blount+Alphabet+Juice,1
"2008_Boyden,Joseph_ThroughBlackSpruce_PW.txt",FIC,English,PW,,2008,Boyden,Joseph,Joseph,Boyden,ThroughBlackSpruce,,Viking,ScotiabankGillerPrize,Winner,M,Canada,160590,39,0.1200733272,12.96649172,3.85331835,3.02945915,10535,-2.2222,0.30708,-2.5293,-3.0789,4.12,14422,https://www.goodreads.com/search?q=Joseph+Boyden+Through+Black+Spruce,1
"2008_Breslin,Jimmy_TheGoodRat_NF.txt",NON,English,MIX,,2008,Breslin,Jimmy,Jimmy,Breslin,TheGoodRat,,,,,M,,74045,77,0.1053521127,15.52957215,4.084176524,3.565206889,3016,-2.143,0.24763,-2.3907,-2.8147,3.51,1041,https://www.goodreads.com/search?q=Jimmy+Breslin+The+Good+Rat,1
"2008_Christensen,Kate_GreatMan_PW.txt",FIC,English,PW,,2008,Christensen,Kate,Kate,Christensen,GreatMan,,Doubleday,PEN/FaulknerAwardforFiction,Winner,F,US,108856,48,0.1649683283,16.29580838,4.225833513,3.675812689,4887,-2.1639,0.26691,-2.4308,-2.9217,3.5,2497,https://www.goodreads.com/search?q=Kate+Christensen+Great+Man,0
"2008_Cleave,Chris_LittleBee_BS.txt",FIC,English,BS,,2008,Chris,Cleave,Cleave,Chris,LittleBee,,,,,M,UK,111848,21,0.1976998905,13.25684485,3.953084655,3.147446818,6350,-2.1888,0.21701,-2.4058,-2.9242,3.72,234159,https://www.goodreads.com/search?q=Cleave+Chris+Little+Bee,1
"2008_Cornwell,Patricia_Scarpetta_BS.txt",FIC,English,BS,,2008,Patricia,Cornwell,Cornwell,Patricia,Scarpetta,,,,,F,US,180242,44,0.1581255771,14.95287871,4.171453831,3.527802024,6408,-2.1976,0.27689,-2.4745,-3.0705,4.02,227456,https://www.goodreads.com/search?q=Cornwell+Patricia+Scarpetta,0
"2008_DeSa,Anthony_BarnacleLove_PW.txt",FIC,English,PW,,2008,DeSa,Anthony,Anthony,De Sa,BarnacleLove,,Doubleday,ScotiabankGillerPrize,Shortlist,M,Canada,65858,32,0.4817578773,15.97719554,4.211416491,3.632877503,4761,-2.3185,0.12803,-2.4465,-2.8756,4,555,https://www.goodreads.com/search?q=+Barnacle+Love,1
"2008_Dillard,Annie_TheMaytrees_PW.txt",FIC,English,PW,,2008,Dillard,Annie,Annie,Dillard,TheMaytrees,,Harper,PEN/FaulknerAwardforFiction,Shortlist,F,US,56928,17,0.4612299465,13.45497518,4.33964597,3.510119726,2121,-2.2929,0.19379,-2.4867,-2.8662,3.59,6068,https://www.goodreads.com/search?q=Annie+Dillard+The+Maytrees,0
"2008_Endicott,Marina_GoodtoaFault_PW.txt",FIC,English,PW,,2008,Endicott,Marina,Marina,Endicott,GoodtoaFault,,FreehandBooks,ScotiabankGillerPrize,Shortlist,F,Canada,154427,45,0.1515551367,14.73118382,4.128351144,3.402421504,9171,-2.3726,0.21119,-2.5838,-3.1109,3.57,3700,https://www.goodreads.com/search?q=+Goodtoa+Fault,0
"2008_Ghosh,Amitav_SeaOfPoppies_PW.txt",FIC,English,PW,,2008,Ghosh,Amitav,Amitav,Ghosh,SeaOfPoppies,,JohnMurray,TheManBookerPrize,Shortlist,M,India/US,241518,79,0.1267548321,22.53176602,4.263665043,4.266977013,10047,-2.2296,0.23579,-2.4654,-3.1421,3.97,25052,https://www.goodreads.com/search?q=Amitav+Ghosh+Sea+Of+Poppies,0
"2008_Gilmour,David_TheFilmClub_NF.txt",NON,English,MIX,,2008,Gilmour,David,David,Gilmour,TheFilmClub,,,,,M,,68802,32,0.3711911357,15.74776837,4.066621224,3.439203519,3158,-2.3331,0.31893,-2.652,-3.0319,3.19,5649,https://www.goodreads.com/search?q=David+Gilmour+The+Film+Club,1
"2008_Grant,Linda_ClothesOn_PW.txt",FIC,English,PW,,2008,Grant,Linda,Linda,Grant,ClothesOn,,Virago,TheManBookerPrize,Shortlist,F,UK,110516,18,0.199318569,17.19023176,4.025999001,3.58733144,4136,-2.3201,0.23628,-2.5564,-3.0419,3.32,2553,https://www.goodreads.com/search?q=Linda+Grant+Clothes+On,1
"2008_Grisham,John_TheAppeal_BS.txt",FIC,English,BS,,2008,John,Grisham,Grisham,John,TheAppeal,,,,,M,US,134532,87,0.1129546905,15.56903136,4.388569371,3.802188996,5295,-2.2873,0.17236,-2.4597,-2.9597,3.61,52155,https://www.goodreads.com/search?q=Grisham+John+The+Appeal,0
"2008_Hage,Rawi_Cockroach_PW.txt",FIC,English,PW,,2008,Hage,Rawi,Rawi,Hage,Cockroach,,HouseofAnansiPress,GovernorGeneralLiteraryAwardforfiction,Shortlist,M,Canada,95322,20,0.2272727273,14.04686118,4.069803529,3.374067589,6679,-2.1827,0.28523,-2.4679,-2.9543,3.41,3280,https://www.goodreads.com/search?q=Rawi+Hage+Cockroach,1
"2008_Hannah,Kristin_FireflyLane_BS.txt",FIC,English,BS,,2008,Kristin,Hannah,Hannah,Kristin,FireflyLane,,,,,F,US,190300,51,0.3183317168,13.19786393,4.104074693,3.202654045,10785,-2.4014,0.22996,-2.6314,-3.1977,4.13,304579,https://www.goodreads.com/search?q=Hannah+Kristin+Firefly+Lane,0
